respondent_id,has_seen_any_star_wars_film,has_seen_any_star_wars_film_binary,is_star_wars_fan,is_star_wars_fan_binary,fan_segment,total_movies_seen,movie_consumption_segment,has_complete_movie_ranking,which_character_shot_first,is_familiar_with_expanded_universe,is_familiar_with_expanded_universe_binary,is_expanded_universe_fan,is_expanded_universe_fan_binary,is_star_trek_fan,is_star_trek_fan_binary,gender,age,household_income,education,location_census_region,has_demographic_info,average_character_opinion_score
3289949516.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,,,,,,,,,,,,,0,1.3333333333333333
3289949409.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,no,0.0,,,yes,1.0,male,30-44,"$50,000 - $99,999",bachelor degree,west north central,1,1.8333333333333333
3289943405.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,male,> 60,"$50,000 - $99,999",graduate degree,mountain,1,1.0
3289943097.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",graduate degree,middle atlantic,1,1.25
3289942520.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,18-29,"$50,000 - $99,999",bachelor degree,east north central,1,
3289933137.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$25,000 - $49,999",some college or associate degree,pacific,1,1.25
3289927404.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,,graduate degree,pacific,1,1.7
3289924943.0,yes,1,yes,1.0,fan,2,low_consumption,1,greedo,yes,1.0,yes,1.0,yes,1.0,female,45-60,"$150,000+",bachelor degree,west south central,1,1.0
3289923980.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,female,45-60,"$50,000 - $99,999",graduate degree,pacific,1,0.5714285714285714
3289920249.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$150,000+",bachelor degree,south atlantic,1,1.6153846153846154
3289919285.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289918842.0,yes,1,no,0.0,not_fan,2,low_consumption,1,han,no,0.0,,,no,0.0,male,45-60,"$0 - $24,999",some college or associate degree,pacific,1,1.1428571428571428
3289914533.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,male,18-29,,some college or associate degree,pacific,1,2.0
3289914097.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,45-60,"$50,000 - $99,999",bachelor degree,middle atlantic,1,0.5714285714285714
3289913649.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$0 - $24,999",bachelor degree,pacific,1,0.0
3289911175.0,yes,1,yes,1.0,fan,3,medium_consumption,1,greedo,no,0.0,,,yes,1.0,male,> 60,,high school degree,mountain,1,1.6428571428571428
3289909917.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,45-60,"$150,000+",some college or associate degree,new england,1,1.5
3289907541.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$50,000 - $99,999",graduate degree,pacific,1,2.0
3289905986.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",bachelor degree,west north central,1,0.7
3289905819.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,,,,,,0,
3289905044.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$25,000 - $49,999",high school degree,south atlantic,1,1.3571428571428572
3289903380.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$50,000 - $99,999",some college or associate degree,south atlantic,1,
3289902920.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,30-44,"$100,000 - $149,999",graduate degree,new england,1,1.2142857142857142
3289902115.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,new england,1,1.0
3289901820.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,45-60,"$50,000 - $99,999",some college or associate degree,west north central,1,0.7692307692307693
3289901633.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$150,000+",graduate degree,middle atlantic,1,0.0
3289897826.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$25,000 - $49,999",some college or associate degree,south atlantic,1,0.8571428571428571
3289896565.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,female,30-44,"$25,000 - $49,999",graduate degree,west south central,1,1.3571428571428572
3289895732.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,female,18-29,"$25,000 - $49,999",graduate degree,pacific,1,1.0833333333333333
3289894873.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,"$0 - $24,999",less than high school degree,west north central,1,
3289891069.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$25,000 - $49,999",high school degree,middle atlantic,1,
3289890495.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,,bachelor degree,west north central,1,
3289888113.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$150,000+",bachelor degree,east north central,1,
3289888015.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,no,0.0,female,30-44,"$50,000 - $99,999",graduate degree,pacific,1,1.1428571428571428
3289885747.0,yes,1,no,0.0,not_fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,"$100,000 - $149,999",bachelor degree,east north central,1,0.7142857142857143
3289878528.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,mountain,1,1.2857142857142858
3289877093.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,male,45-60,"$100,000 - $149,999",graduate degree,west south central,1,1.8461538461538463
3289874408.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,yes,1.0,male,30-44,"$50,000 - $99,999",less than high school degree,new england,1,1.4285714285714286
3289873978.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",graduate degree,west north central,1,0.7
3289870772.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$25,000 - $49,999",graduate degree,east north central,1,0.5
3289868197.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,yes,1.0,no,0.0,yes,1.0,male,> 60,"$50,000 - $99,999",some college or associate degree,west south central,1,0.9285714285714286
3289866531.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$50,000 - $99,999",some college or associate degree,east north central,1,0.9285714285714286
3289866259.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$100,000 - $149,999",bachelor degree,east north central,1,
3289865550.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",bachelor degree,west north central,1,1.25
3289864687.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,male,45-60,"$100,000 - $149,999",bachelor degree,west north central,1,1.2222222222222223
3289862004.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289861464.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,yes,1.0,no,0.0,yes,1.0,male,> 60,"$0 - $24,999",bachelor degree,mountain,1,1.3333333333333333
3289857817.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",graduate degree,west north central,1,0.5
3289856887.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,female,> 60,,graduate degree,middle atlantic,1,0.8571428571428571
3289856557.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$50,000 - $99,999",bachelor degree,mountain,1,
3289855873.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,18-29,"$50,000 - $99,999",some college or associate degree,middle atlantic,1,1.7142857142857142
3289854601.0,yes,1,yes,1.0,fan,5,high_consumption,1,i don't understand this question,yes,1.0,yes,1.0,yes,1.0,male,> 60,,bachelor degree,west south central,1,1.4545454545454546
3289848909.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$100,000 - $149,999",graduate degree,middle atlantic,1,
3289847932.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,18-29,"$25,000 - $49,999",some college or associate degree,east north central,1,1.6428571428571428
3289844139.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,west north central,1,1.2142857142857142
3289843973.0,yes,1,yes,1.0,fan,6,high_consumption,1,,,,,,,,,,,,,0,1.7142857142857142
3289837359.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,east north central,1,
3289835282.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",some college or associate degree,west north central,1,1.3571428571428572
3289834572.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$0 - $24,999",high school degree,south atlantic,1,
3289831274.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$150,000+",some college or associate degree,mountain,1,
3289830199.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$50,000 - $99,999",some college or associate degree,pacific,1,
3289829982.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,30-44,"$0 - $24,999",some college or associate degree,east north central,1,1.1428571428571428
3289822005.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,no,0.0,,,yes,1.0,female,> 60,,some college or associate degree,east south central,1,1.5
3289821310.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$0 - $24,999",some college or associate degree,east north central,1,2.0
3289815685.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,30-44,"$25,000 - $49,999",bachelor degree,west north central,1,1.0
3289813977.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$25,000 - $49,999",some college or associate degree,east north central,1,2.0
3289812188.0,yes,1,yes,1.0,fan,2,low_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,,,,,,0,1.2857142857142858
3289809469.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,30-44,"$50,000 - $99,999",some college or associate degree,west south central,1,1.4285714285714286
3289809255.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,west south central,1,
3289808310.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289805753.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289805745.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$50,000 - $99,999",some college or associate degree,middle atlantic,1,
3289804908.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,30-44,"$100,000 - $149,999",bachelor degree,west south central,1,1.3846153846153846
3289804326.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$25,000 - $49,999",graduate degree,east south central,1,1.4285714285714286
3289804031.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,45-60,"$50,000 - $99,999",some college or associate degree,pacific,1,1.2307692307692308
3289802847.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,han,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",bachelor degree,east south central,1,1.4
3289799650.0,yes,1,yes,1.0,fan,1,low_consumption,1,greedo,no,0.0,,,yes,1.0,female,30-44,"$150,000+",graduate degree,pacific,1,0.6428571428571429
3289799581.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",some college or associate degree,mountain,1,1.7692307692307692
3289798968.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$0 - $24,999",some college or associate degree,east north central,1,2.0
3289798759.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,no,0.0,male,30-44,,some college or associate degree,east north central,1,0.2857142857142857
3289797876.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$50,000 - $99,999",bachelor degree,west north central,1,
3289795859.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289790475.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$50,000 - $99,999",graduate degree,west south central,1,
3289790146.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$150,000+",some college or associate degree,middle atlantic,1,0.7142857142857143
3289786719.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,yes,1.0,yes,1.0,yes,1.0,male,> 60,"$100,000 - $149,999",some college or associate degree,middle atlantic,1,2.0
3289781705.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,"$25,000 - $49,999",some college or associate degree,south atlantic,1,1.0
3289779434.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$150,000+",bachelor degree,east north central,1,
3289764515.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$25,000 - $49,999",bachelor degree,east north central,1,
3289758800.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,male,30-44,"$50,000 - $99,999",some college or associate degree,middle atlantic,1,0.5
3289757385.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,30-44,,some college or associate degree,east north central,1,1.5
3289757163.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,male,45-60,"$50,000 - $99,999",graduate degree,pacific,1,1.3571428571428572
3289753279.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,30-44,"$25,000 - $49,999",graduate degree,east north central,1,
3289752347.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,30-44,"$50,000 - $99,999",high school degree,east south central,1,0.7857142857142857
3289751464.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,,graduate degree,south atlantic,1,1.1428571428571428
3289745316.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$100,000 - $149,999",some college or associate degree,south atlantic,1,
3289745063.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,"$25,000 - $49,999",graduate degree,new england,1,0.7142857142857143
3289737236.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,30-44,"$25,000 - $49,999",bachelor degree,west south central,1,0.6923076923076923
3289735954.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,,bachelor degree,mountain,1,0.8571428571428571
3289733444.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,yes,1.0,yes,1.0,yes,1.0,female,> 60,"$0 - $24,999",some college or associate degree,east north central,1,1.3333333333333333
3289730973.0,yes,1,yes,1.0,fan,3,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,,graduate degree,south atlantic,1,1.2142857142857142
3289727014.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$100,000 - $149,999",graduate degree,new england,1,0.7692307692307693
3289725827.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,"$50,000 - $99,999",some college or associate degree,west south central,1,0.9230769230769231
3289725605.0,yes,1,yes,1.0,fan,5,high_consumption,1,han,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",graduate degree,new england,1,1.2857142857142858
3289722110.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,yes,1.0,yes,1.0,no,0.0,male,> 60,"$50,000 - $99,999",bachelor degree,west south central,1,0.0
3289713384.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,,,,,,0,
3289711817.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,30-44,"$50,000 - $99,999",bachelor degree,middle atlantic,1,0.7857142857142857
3289710382.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,,some college or associate degree,mountain,1,
3289706727.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,female,18-29,"$0 - $24,999",some college or associate degree,pacific,1,1.5
3289706550.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289705195.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$100,000 - $149,999",bachelor degree,east north central,1,1.0
3289700288.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,no,0.0,male,18-29,"$25,000 - $49,999",some college or associate degree,new england,1,0.6428571428571429
3289695941.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,male,45-60,"$25,000 - $49,999",some college or associate degree,east north central,1,1.7142857142857142
3289693023.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,no,0.0,male,> 60,"$150,000+",graduate degree,east north central,1,1.0714285714285714
3289692258.0,yes,1,yes,1.0,fan,3,medium_consumption,1,han,no,0.0,,,yes,1.0,male,45-60,"$0 - $24,999",bachelor degree,middle atlantic,1,2.0
3289689591.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$150,000+",high school degree,east north central,1,
3289689331.0,yes,1,no,0.0,not_fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,30-44,"$25,000 - $49,999",bachelor degree,west north central,1,0.35714285714285715
3289688885.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,"$50,000 - $99,999",bachelor degree,west south central,1,1.3571428571428572
3289686202.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,,,,,,0,
3289685200.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,30-44,"$50,000 - $99,999",some college or associate degree,middle atlantic,1,
3289684323.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,30-44,"$100,000 - $149,999",graduate degree,west north central,1,1.0909090909090908
3289681765.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,"$50,000 - $99,999",graduate degree,south atlantic,1,1.6428571428571428
3289680108.0,yes,1,no,0.0,not_fan,2,low_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,,some college or associate degree,west south central,1,0.6428571428571429
3289673695.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,45-60,"$150,000+",bachelor degree,east north central,1,0.6428571428571429
3289666523.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$0 - $24,999",some college or associate degree,pacific,1,
3289664241.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,yes,1.0,no,0.0,male,18-29,,high school degree,south atlantic,1,1.5714285714285714
3289653763.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,"$0 - $24,999",graduate degree,west south central,1,1.1666666666666667
3289653664.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,> 60,"$0 - $24,999",some college or associate degree,middle atlantic,1,
3289652167.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,female,45-60,"$100,000 - $149,999",graduate degree,pacific,1,1.1428571428571428
3289649402.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,,,,,,0,
3289648154.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,,,,,,0,
3289646833.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$100,000 - $149,999",bachelor degree,west south central,1,
3289645505.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$25,000 - $49,999",high school degree,east north central,1,0.07692307692307693
3289644365.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,"$100,000 - $149,999",some college or associate degree,middle atlantic,1,1.1428571428571428
3289641241.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$25,000 - $49,999",bachelor degree,mountain,1,0.25
3289640516.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$50,000 - $99,999",graduate degree,mountain,1,
3289638367.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,no,0.0,male,> 60,"$25,000 - $49,999",bachelor degree,east north central,1,0.23076923076923078
3289633176.0,yes,1,yes,1.0,fan,6,high_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,male,> 60,"$25,000 - $49,999",some college or associate degree,east north central,1,1.2857142857142858
3289628791.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,,bachelor degree,east north central,1,0.0
3289627503.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,45-60,"$0 - $24,999",some college or associate degree,west north central,1,
3289625918.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,,graduate degree,south atlantic,1,
3289625905.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289625071.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,yes,1.0,no,0.0,yes,1.0,female,45-60,"$50,000 - $99,999",some college or associate degree,new england,1,1.1428571428571428
3289621004.0,yes,1,yes,1.0,fan,5,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,45-60,"$50,000 - $99,999",high school degree,middle atlantic,1,1.7857142857142858
3289619487.0,yes,1,no,0.0,not_fan,2,low_consumption,1,greedo,no,0.0,,,no,0.0,,,,,,0,0.7857142857142857
3289618781.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,45-60,"$50,000 - $99,999",,new england,1,
3289618768.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289618355.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289616064.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289610618.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289610391.0,yes,1,no,0.0,not_fan,2,low_consumption,1,greedo,no,0.0,,,no,0.0,female,45-60,"$50,000 - $99,999",bachelor degree,east north central,1,0.5
3289600885.0,yes,1,no,0.0,not_fan,5,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,30-44,"$100,000 - $149,999",bachelor degree,west north central,1,1.0
3289598419.0,yes,1,no,0.0,not_fan,2,low_consumption,1,han,no,0.0,,,no,0.0,female,45-60,"$25,000 - $49,999",bachelor degree,west north central,1,0.25
3289597768.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$50,000 - $99,999",graduate degree,south atlantic,1,
3289597035.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,30-44,"$25,000 - $49,999",graduate degree,new england,1,1.0714285714285714
3289588064.0,yes,1,no,0.0,not_fan,1,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,45-60,,graduate degree,west south central,1,0.2857142857142857
3289582868.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,male,30-44,"$25,000 - $49,999",some college or associate degree,mountain,1,0.5
3289582774.0,yes,1,no,0.0,not_fan,2,low_consumption,1,i don't understand this question,no,0.0,,,no,0.0,female,> 60,"$25,000 - $49,999",some college or associate degree,middle atlantic,1,1.3333333333333333
3289582090.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,45-60,"$50,000 - $99,999",high school degree,new england,1,0.5714285714285714
3289573606.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,"$50,000 - $99,999",bachelor degree,west north central,1,1.1428571428571428
3289572808.0,yes,1,no,0.0,not_fan,6,high_consumption,1,i don't understand this question,no,0.0,,,no,0.0,male,> 60,"$100,000 - $149,999",graduate degree,south atlantic,1,1.5833333333333333
3289569955.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,45-60,"$100,000 - $149,999",bachelor degree,south atlantic,1,
3289567355.0,yes,1,yes,1.0,fan,4,medium_consumption,1,i don't understand this question,no,0.0,,,yes,1.0,female,> 60,,some college or associate degree,east north central,1,2.0
3289564387.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,30-44,"$50,000 - $99,999",some college or associate degree,east north central,1,1.0714285714285714
3289563102.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,male,> 60,"$25,000 - $49,999",graduate degree,east north central,1,
3289561190.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289560376.0,yes,1,yes,1.0,fan,6,high_consumption,1,han,no,0.0,,,yes,1.0,female,45-60,,bachelor degree,pacific,1,1.4615384615384615
3289555540.0,no,0,,,unknown,0,no_movies_seen,0,,,,,,no,0.0,female,18-29,,some college or associate degree,east north central,1,
3289553574.0,yes,1,,,unknown,0,no_movies_seen,0,,,,,,,,,,,,,0,
3289553473.0,yes,1,yes,1.0,fan,4,medium_consumption,1,han,yes,1.0,no,0.0,no,0.0,male,30-44,"$100,000 - $149,999",bachelor degree,east north central,1,0.7857142857142857
3289552996.0,yes,1,yes,1.0,fan,6,high_consumption,1,greedo,no,0.0,,,yes,1.0,female,30-44,"$100,000 - $149,999",graduate degree,middle atlantic,1,1.1428571428571428
3289552625.0,yes,1,no,0.0,not_fan,3,medium_consumption,1,greedo,no,0.0,,,no,0.0,female,30-44,"$50,000 - $99,999",some college or associate degree,new england,1,2.0
