respondent_id,has_seen_any_star_wars_film,is_star_wars_fan,seen_episode_i_the_phantom_menace,seen_episode_ii_attack_of_the_clones,seen_episode_iii_revenge_of_the_sith,seen_episode_iv_a_new_hope,seen_episode_v_the_empire_strikes_back,seen_episode_vi_return_of_the_jedi,rank_episode_i_the_phantom_menace,rank_episode_ii_attack_of_the_clones,rank_episode_iii_revenge_of_the_sith,rank_episode_iv_a_new_hope,rank_episode_v_the_empire_strikes_back,rank_episode_vi_return_of_the_jedi,opinion_han_solo,opinion_luke_skywalker,opinion_princess_leia_organa,opinion_anakin_skywalker,opinion_obi_wan_kenobi,opinion_emperor_palpatine,opinion_darth_vader,opinion_lando_calrissian,opinion_boba_fett,opinion_c_3po,opinion_r2_d2,opinion_jar_jar_binks,opinion_padme_amidala,opinion_yoda,which_character_shot_first,is_familiar_with_expanded_universe,is_expanded_universe_fan,is_star_trek_fan,gender,age,household_income,education,location_census_region,total_movies_seen,has_complete_movie_ranking,opinion_score_han_solo,opinion_score_luke_skywalker,opinion_score_princess_leia_organa,opinion_score_anakin_skywalker,opinion_score_obi_wan_kenobi,opinion_score_emperor_palpatine,opinion_score_darth_vader,opinion_score_lando_calrissian,opinion_score_boba_fett,opinion_score_c_3po,opinion_score_r2_d2,opinion_score_jar_jar_binks,opinion_score_padme_amidala,opinion_score_yoda,average_character_opinion_score,has_seen_any_star_wars_film_binary,is_star_wars_fan_binary,is_familiar_with_expanded_universe_binary,is_expanded_universe_fan_binary,is_star_trek_fan_binary,movie_consumption_segment,fan_segment,has_demographic_info
3292189580.0,yes,yes,1,1,1,1,1,1,5.0,4.0,6.0,3.0,1.0,2.0,very favorably,very favorably,very favorably,somewhat unfavorably,very favorably,very unfavorably,very unfavorably,somewhat unfavorably,very unfavorably,very favorably,very favorably,very favorably,very favorably,very favorably,han,yes,yes,yes,male,30-44,"$50,000 - $99,999",some college or associate degree,west north central,6,1,2.0,2.0,2.0,-1.0,2.0,-2.0,-2.0,-1.0,-2.0,2.0,2.0,2.0,2.0,2.0,0.7142857142857143,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3292187343.0,yes,no,1,1,1,1,1,1,6.0,5.0,4.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,unfamiliar (n/a),somewhat unfavorably,unfamiliar (n/a),somewhat unfavorably,somewhat favorably,somewhat favorably,very unfavorably,neither favorably nor unfavorably (neutral),very favorably,greedo,no,,no,male,18-29,"$50,000 - $99,999",some college or associate degree,pacific,6,1,2.0,2.0,2.0,0.0,1.0,,-1.0,,-1.0,1.0,1.0,-2.0,0.0,2.0,0.5833333333333334,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3292186608.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,yes,male,30-44,"$50,000 - $99,999",graduate degree,pacific,0,0,,,,,,,,,,,,,,,,0,,,,1.0,no_movies_seen,unknown,1
3292178389.0,yes,yes,1,0,0,1,1,1,4.0,6.0,5.0,3.0,1.0,2.0,very favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),very favorably,very unfavorably,somewhat favorably,very favorably,greedo,no,,yes,male,18-29,"$50,000 - $99,999",bachelor degree,mountain,4,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,-2.0,1.0,2.0,1.1428571428571428,1,1.0,0.0,,1.0,medium_consumption,fan,1
3292176862.0,yes,yes,1,1,1,1,1,1,6.0,4.0,5.0,3.0,1.0,2.0,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,somewhat favorably,very favorably,very favorably,somewhat favorably,somewhat unfavorably,somewhat favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,han,yes,no,no,male,18-29,,high school degree,south atlantic,6,1,0.0,1.0,1.0,1.0,2.0,2.0,1.0,-1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0714285714285714,1,1.0,1.0,0.0,0.0,high_consumption,fan,1
3292173922.0,yes,yes,1,1,1,1,1,1,4.0,5.0,1.0,6.0,2.0,3.0,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,i don't understand this question,no,,yes,male,30-44,"$50,000 - $99,999",some college or associate degree,west south central,6,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.6428571428571428,1,1.0,0.0,,1.0,high_consumption,fan,1
3292167131.0,yes,yes,1,1,1,1,1,1,5.0,6.0,4.0,2.0,1.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat unfavorably,very unfavorably,somewhat favorably,han,yes,no,no,male,18-29,"$25,000 - $49,999",high school degree,new england,6,1,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-2.0,1.0,0.8571428571428571,1,1.0,1.0,0.0,0.0,high_consumption,fan,1
3292162057.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,2.0,1.0,3.0,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),somewhat favorably,greedo,no,,no,male,18-29,"$100,000 - $149,999",some college or associate degree,mountain,6,1,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,,0.0,1.0,1.1538461538461537,1,1.0,0.0,,0.0,high_consumption,fan,1
3292161407.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,18-29,,high school degree,west south central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3292156614.0,yes,yes,1,1,1,1,1,1,4.0,6.0,5.0,2.0,1.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very unfavorably,somewhat favorably,very favorably,han,no,,no,male,18-29,"$150,000+",bachelor degree,west south central,6,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,2.0,1.5714285714285714,1,1.0,0.0,,0.0,high_consumption,fan,1
3292148570.0,yes,yes,1,1,1,1,1,1,6.0,4.0,5.0,3.0,1.0,2.0,very favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,somewhat favorably,very unfavorably,somewhat unfavorably,somewhat favorably,han,no,,yes,male,18-29,"$50,000 - $99,999",graduate degree,west north central,6,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,-2.0,-1.0,1.0,0.5,1,1.0,0.0,,1.0,high_consumption,fan,1
3292144665.0,yes,yes,1,1,1,1,1,1,6.0,4.0,5.0,3.0,1.0,2.0,very favorably,very favorably,very favorably,very unfavorably,very favorably,somewhat favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very unfavorably,very favorably,very favorably,han,yes,yes,no,male,18-29,"$0 - $24,999",high school degree,new england,6,1,2.0,2.0,2.0,-2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,1.3571428571428572,1,1.0,1.0,1.0,0.0,high_consumption,fan,1
3292143503.0,yes,no,1,1,0,1,1,1,5.0,4.0,6.0,1.0,3.0,2.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,unfamiliar (n/a),very unfavorably,unfamiliar (n/a),very favorably,somewhat unfavorably,very favorably,very unfavorably,somewhat favorably,somewhat favorably,i don't understand this question,no,,no,male,18-29,"$50,000 - $99,999",bachelor degree,pacific,5,1,1.0,1.0,1.0,1.0,2.0,,-2.0,,2.0,-1.0,2.0,-2.0,1.0,1.0,0.5833333333333334,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3292131636.0,yes,yes,1,1,1,1,1,1,5.0,6.0,2.0,3.0,1.0,4.0,very favorably,very favorably,very favorably,somewhat unfavorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,somewhat unfavorably,very favorably,very unfavorably,somewhat favorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),greedo,yes,no,no,male,18-29,"$150,000+",bachelor degree,pacific,6,1,2.0,2.0,2.0,-1.0,1.0,0.0,2.0,-1.0,2.0,-2.0,1.0,,0.0,0.0,0.6153846153846154,1,1.0,1.0,0.0,0.0,high_consumption,fan,1
3292125068.0,yes,yes,0,0,0,1,0,0,1.0,2.0,3.0,4.0,5.0,6.0,,somewhat unfavorably,somewhat favorably,,somewhat unfavorably,,,,,,,,,,greedo,no,,yes,male,30-44,"$100,000 - $149,999",graduate degree,pacific,1,1,,-1.0,1.0,,-1.0,,,,,,,,,,-0.3333333333333333,1,1.0,0.0,,1.0,low_consumption,fan,1
3292120160.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,2.0,1.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,very favorably,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,han,yes,yes,no,male,18-29,"$100,000 - $149,999",some college or associate degree,new england,6,1,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.5,1,1.0,1.0,1.0,0.0,high_consumption,fan,1
3292103680.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,2.0,1.0,3.0,very favorably,very favorably,very favorably,somewhat unfavorably,very favorably,very unfavorably,somewhat unfavorably,somewhat unfavorably,somewhat unfavorably,very favorably,very favorably,very unfavorably,somewhat favorably,very favorably,greedo,no,,no,male,30-44,"$50,000 - $99,999",some college or associate degree,pacific,6,1,2.0,2.0,2.0,-1.0,2.0,-2.0,-1.0,-1.0,-1.0,2.0,2.0,-2.0,1.0,2.0,0.5,1,1.0,0.0,,0.0,high_consumption,fan,1
3292050153.0,yes,no,1,1,1,1,1,1,1.0,2.0,3.0,4.0,5.0,6.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,very favorably,unfamiliar (n/a),very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,i don't understand this question,no,,no,male,18-29,"$0 - $24,999",some college or associate degree,pacific,6,1,1.0,1.0,1.0,1.0,2.0,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7692307692307693,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3292041365.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,2.0,1.0,3.0,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat unfavorably,very favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,somewhat unfavorably,somewhat favorably,very favorably,han,yes,yes,yes,male,18-29,"$150,000+",some college or associate degree,east south central,6,1,1.0,0.0,1.0,0.0,1.0,-1.0,2.0,1.0,2.0,1.0,2.0,-1.0,1.0,2.0,0.8571428571428571,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3292033243.0,yes,yes,1,1,1,1,1,1,6.0,1.0,5.0,3.0,4.0,2.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat unfavorably,somewhat favorably,very favorably,greedo,yes,yes,no,male,18-29,"$50,000 - $99,999",some college or associate degree,south atlantic,6,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,1.0,2.0,1.6428571428571428,1,1.0,1.0,1.0,0.0,high_consumption,fan,1
3292031637.0,yes,no,1,1,1,1,1,1,6.0,5.0,2.0,4.0,3.0,1.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,unfamiliar (n/a),very favorably,unfamiliar (n/a),somewhat favorably,somewhat favorably,somewhat favorably,very unfavorably,unfamiliar (n/a),somewhat favorably,i don't understand this question,no,,no,male,18-29,"$25,000 - $49,999",graduate degree,east south central,6,1,2.0,2.0,2.0,1.0,2.0,,2.0,,1.0,1.0,1.0,-2.0,,1.0,1.1818181818181819,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3292008762.0,yes,yes,1,1,1,1,1,1,5.0,6.0,4.0,2.0,1.0,3.0,very favorably,somewhat favorably,somewhat favorably,very unfavorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very unfavorably,somewhat unfavorably,somewhat favorably,han,yes,yes,yes,male,18-29,"$25,000 - $49,999",some college or associate degree,east south central,6,1,2.0,1.0,1.0,-2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,-2.0,-1.0,1.0,0.6428571428571429,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3291992352.0,yes,yes,1,1,1,1,1,1,4.0,5.0,3.0,6.0,2.0,1.0,very favorably,very favorably,very favorably,somewhat unfavorably,,somewhat favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,very unfavorably,,very favorably,very favorably,greedo,no,,yes,male,30-44,"$100,000 - $149,999",graduate degree,west north central,6,1,2.0,2.0,2.0,-1.0,,1.0,2.0,2.0,0.0,2.0,-2.0,,2.0,2.0,1.1666666666666667,1,1.0,0.0,,1.0,high_consumption,fan,1
3291945498.0,yes,yes,1,1,1,1,1,1,6.0,4.0,5.0,2.0,1.0,3.0,very favorably,somewhat favorably,very favorably,somewhat unfavorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,somewhat favorably,very favorably,very favorably,unfamiliar (n/a),somewhat unfavorably,somewhat favorably,han,no,,yes,male,30-44,"$50,000 - $99,999",graduate degree,west north central,6,1,2.0,1.0,2.0,-1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,,-1.0,1.0,1.0,1,1.0,0.0,,1.0,high_consumption,fan,1
3291940517.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,3.0,2.0,1.0,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,very favorably,very unfavorably,somewhat favorably,very favorably,han,no,,yes,male,18-29,"$100,000 - $149,999",bachelor degree,west north central,6,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,-2.0,1.0,2.0,0.9285714285714286,1,1.0,0.0,,1.0,high_consumption,fan,1
3291871486.0,yes,yes,1,1,1,1,1,1,5.0,6.0,2.0,4.0,1.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very unfavorably,very favorably,very favorably,greedo,yes,no,yes,male,18-29,"$100,000 - $149,999",graduate degree,south atlantic,6,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,1.6428571428571428,1,1.0,1.0,0.0,1.0,high_consumption,fan,1
3291778150.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,greedo,no,,yes,male,18-29,"$25,000 - $49,999",bachelor degree,middle atlantic,6,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,1,1.0,0.0,,1.0,high_consumption,fan,1
3291766314.0,yes,no,1,1,1,1,1,1,4.0,5.0,6.0,2.0,3.0,1.0,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat unfavorably,very favorably,very favorably,very favorably,somewhat favorably,very favorably,i don't understand this question,no,,no,male,30-44,"$50,000 - $99,999",high school degree,pacific,6,1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,-1.0,2.0,2.0,2.0,1.0,2.0,1.0,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3291762799.0,yes,yes,1,1,1,1,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,very favorably,very favorably,somewhat unfavorably,somewhat unfavorably,very favorably,greedo,no,,yes,male,30-44,"$50,000 - $99,999",some college or associate degree,east north central,6,1,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,-1.0,2.0,2.0,-1.0,-1.0,2.0,1.0,1,1.0,0.0,,1.0,high_consumption,fan,1
3291707153.0,yes,no,0,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,somewhat favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,greedo,no,,no,male,30-44,"$50,000 - $99,999",bachelor degree,west south central,2,1,1.0,2.0,2.0,1.0,1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,2.0,0.7142857142857143,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3291701619.0,yes,yes,1,1,1,1,1,1,6.0,5.0,2.0,3.0,4.0,1.0,very favorably,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,somewhat favorably,somewhat favorably,very unfavorably,neither favorably nor unfavorably (neutral),very favorably,greedo,no,,yes,male,18-29,,bachelor degree,new england,6,1,2.0,2.0,1.0,1.0,1.0,-1.0,0.0,2.0,2.0,1.0,1.0,-2.0,0.0,2.0,0.8571428571428571,1,1.0,0.0,,1.0,high_consumption,fan,1
3291696391.0,yes,yes,1,1,0,1,1,1,5.0,4.0,6.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,very unfavorably,neither favorably nor unfavorably (neutral),somewhat favorably,han,yes,no,no,male,30-44,"$100,000 - $149,999",bachelor degree,west north central,5,1,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,-2.0,0.0,1.0,1.1428571428571428,1,1.0,1.0,0.0,0.0,high_consumption,fan,1
3291684768.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,somewhat unfavorably,very favorably,neither favorably nor unfavorably (neutral),very unfavorably,somewhat favorably,very unfavorably,somewhat favorably,somewhat favorably,very unfavorably,very favorably,very favorably,han,no,,no,male,30-44,"$100,000 - $149,999",graduate degree,east north central,6,1,2.0,2.0,2.0,-1.0,2.0,0.0,-2.0,1.0,-2.0,1.0,1.0,-2.0,2.0,2.0,0.5714285714285714,1,1.0,0.0,,0.0,high_consumption,fan,1
3291669388.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3291661584.0,yes,no,0,0,0,0,1,1,6.0,5.0,4.0,3.0,2.0,1.0,somewhat favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,unfamiliar (n/a),unfamiliar (n/a),somewhat favorably,i don't understand this question,no,,no,male,> 60,"$50,000 - $99,999",some college or associate degree,south atlantic,2,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,1.0,,,1.0,0.7272727272727273,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3291658046.0,yes,yes,1,1,1,1,1,1,6.0,4.0,5.0,1.0,2.0,3.0,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,greedo,no,,yes,male,30-44,,graduate degree,south atlantic,6,1,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1,1.0,0.0,,1.0,high_consumption,fan,1
3291654919.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,2.0,3.0,1.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,very unfavorably,very unfavorably,very favorably,very unfavorably,very favorably,very favorably,very unfavorably,very favorably,very favorably,greedo,no,,yes,male,> 60,"$50,000 - $99,999",graduate degree,east north central,6,1,2.0,2.0,2.0,1.0,2.0,-2.0,-2.0,2.0,-2.0,2.0,2.0,-2.0,2.0,2.0,0.7857142857142857,1,1.0,0.0,,1.0,high_consumption,fan,1
3291653882.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,18-29,"$50,000 - $99,999",some college or associate degree,east north central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3291650311.0,yes,yes,1,1,1,1,1,1,6.0,5.0,3.0,2.0,1.0,4.0,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,very favorably,very unfavorably,somewhat favorably,very favorably,han,no,,yes,male,30-44,"$25,000 - $49,999",some college or associate degree,east north central,6,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-2.0,1.0,2.0,1.5,1,1.0,0.0,,1.0,high_consumption,fan,1
3291649780.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,0
3291648660.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,> 60,,,west north central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3291641416.0,yes,no,1,1,1,0,1,1,1.0,4.0,3.0,6.0,5.0,2.0,very favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat unfavorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat unfavorably,,very favorably,greedo,yes,no,yes,male,> 60,"$100,000 - $149,999",graduate degree,east north central,5,1,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,,2.0,0.46153846153846156,1,0.0,1.0,0.0,1.0,high_consumption,not_fan,1
3291635934.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,> 60,"$25,000 - $49,999",some college or associate degree,new england,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3291634205.0,yes,no,1,1,0,1,1,1,5.0,4.0,6.0,2.0,3.0,1.0,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),unfamiliar (n/a),somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat unfavorably,neither favorably nor unfavorably (neutral),very unfavorably,neither favorably nor unfavorably (neutral),somewhat favorably,han,no,,no,male,30-44,"$0 - $24,999",bachelor degree,pacific,5,1,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,0.07692307692307693,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3291618031.0,yes,no,0,0,0,1,1,1,6.0,5.0,4.0,1.0,3.0,2.0,very favorably,somewhat favorably,somewhat favorably,very unfavorably,very favorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),unfamiliar (n/a),neither favorably nor unfavorably (neutral),very favorably,somewhat favorably,very unfavorably,unfamiliar (n/a),very favorably,han,no,,no,male,18-29,,bachelor degree,middle atlantic,3,1,2.0,1.0,1.0,-2.0,2.0,,0.0,,0.0,2.0,1.0,-2.0,,2.0,0.6363636363636364,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
